id_user,asistencia_webinars,clicks_bolsa_trabajo,situacion_laboral,clicks_marketing,profesion,recencia_interaccion,cliente_antiguo,ubicacion_region,tipo_entidad_interes,estado_postulacion_historica,compro_curso
HIST-1464,10,4,sector_privado,media,Economista,172,1,Otro,Gobierno Regional,Solo visualizador,1
HIST-1465,2,1,sector_publico,nula,Contador,12,0,Callao,Otro,Finalista/Seleccionado,0
HIST-1466,6,11,sector_publico,nula,Abogado,81,0,Cusco,Gobierno Regional,Solo visualizador,1
HIST-1467,6,17,independiente,nula,Contador,75,0,Lima,Ministerios/Poder Ejecutivo,Otro,0
HIST-1468,3,4,sector_privado,nula,Administrador,82,0,Lima,Municipalidades,Otro,0
HIST-1469,6,8,sector_publico,alta,Administrador,5,1,Arequipa,Municipalidades,Postulante frecuente,1
HIST-1470,0,20,independiente,alta,Medico,85,0,Otro,Otro,Finalista/Seleccionado,0
HIST-1471,4,19,sector_publico,alta,Ingeniero,125,1,Piura,Gobierno Regional,Postulante frecuente,1
HIST-1472,8,8,independiente,nula,Administrador,33,0,Lima,Otro,Otro,0
HIST-1473,5,4,sector_publico,media,Arquitecto,160,0,Piura,Otro,Otro,0
HIST-1474,2,7,sector_publico,media,Administrador,92,1,Callao,Otro,Solo visualizador,1
HIST-1475,0,14,independiente,nula,Administrador,7,0,Lima,Gobierno Regional,Postulante frecuente,0
HIST-1476,4,17,sector_privado,alta,Profesor,114,1,Otro,Otro,Postulante frecuente,1
HIST-1477,4,8,sector_privado,nula,Arquitecto,153,1,Otro,Ministerios/Poder Ejecutivo,Otro,1
HIST-1478,9,14,sector_publico,media,Administrador,156,0,Otro,Organismos Autónomos,Postulante frecuente,1
HIST-1479,7,16,sector_privado,media,Arquitecto,166,0,Cusco,Gobierno Regional,Solo visualizador,0
HIST-1480,2,20,sector_publico,alta,Arquitecto,77,0,Piura,Ministerios/Poder Ejecutivo,Otro,0
HIST-1481,10,9,sector_publico,alta,Medico,120,0,Lima,Organismos Autónomos,Postulante frecuente,1
HIST-1482,6,8,sector_privado,media,Administrador,176,0,Arequipa,Gobierno Regional,Finalista/Seleccionado,0
HIST-1483,6,16,independiente,media,Abogado,111,0,Cusco,Ministerios/Poder Ejecutivo,Solo visualizador,0
HIST-1484,10,8,independiente,nula,Arquitecto,114,0,Piura,Ministerios/Poder Ejecutivo,Finalista/Seleccionado,0
HIST-1485,5,4,sector_privado,alta,Ingeniero,151,0,Cusco,Otro,Finalista/Seleccionado,0
HIST-1486,8,15,sector_publico,media,Medico,169,0,Otro,Ministerios/Poder Ejecutivo,Otro,1
HIST-1487,0,19,independiente,alta,Otro,7,0,Callao,Municipalidades,Otro,0
HIST-1488,5,12,independiente,nula,Ingeniero,71,1,Lima,Gobierno Regional,Finalista/Seleccionado,1
HIST-1489,10,18,sector_privado,alta,Administrador,132,1,Otro,Organismos Autónomos,Otro,1
HIST-1490,1,14,sector_privado,media,Contador,125,1,Arequipa,Otro,Postulante frecuente,0
HIST-1491,0,18,sector_privado,nula,Contador,85,1,Piura,Organismos Autónomos,Otro,0
HIST-1492,5,9,sector_privado,nula,Ingeniero,60,1,Arequipa,Ministerios/Poder Ejecutivo,Otro,1
HIST-1493,7,11,sector_publico,alta,Medico,134,0,Lima,Gobierno Regional,Solo visualizador,0
HIST-1494,6,3,independiente,media,Economista,34,0,Cusco,Municipalidades,Finalista/Seleccionado,0
HIST-1495,7,18,independiente,nula,Economista,78,0,Lima,Organismos Autónomos,Postulante frecuente,0
HIST-1496,5,11,sector_publico,media,Profesor,4,0,Arequipa,Gobierno Regional,Otro,1
HIST-1497,5,19,independiente,alta,Contador,121,1,Lima,Municipalidades,Otro,1
HIST-1498,0,13,independiente,nula,Contador,147,0,Piura,Municipalidades,Solo visualizador,0
HIST-1499,9,0,sector_publico,alta,Arquitecto,39,1,Otro,Municipalidades,Otro,1
HIST-1500,0,5,sector_privado,media,Economista,119,1,Otro,Ministerios/Poder Ejecutivo,Finalista/Seleccionado,0
HIST-1501,3,12,independiente,alta,Medico,13,0,Lima,Otro,Solo visualizador,1
HIST-1502,9,14,independiente,nula,Administrador,34,1,Cusco,Municipalidades,Otro,1
HIST-1503,1,4,sector_privado,media,Administrador,21,0,Otro,Ministerios/Poder Ejecutivo,Postulante frecuente,0
HIST-1504,1,11,independiente,media,Profesor,16,0,Cusco,Organismos Autónomos,Finalista/Seleccionado,0
HIST-1505,9,4,independiente,nula,Profesor,96,1,Arequipa,Otro,Postulante frecuente,1
HIST-1506,2,0,independiente,alta,Abogado,22,0,Arequipa,Organismos Autónomos,Otro,0
HIST-1507,0,7,independiente,alta,Otro,45,0,Piura,Municipalidades,Postulante frecuente,0
HIST-1508,9,2,sector_privado,alta,Economista,177,1,Cusco,Gobierno Regional,Solo visualizador,0
HIST-1509,4,11,sector_privado,media,Arquitecto,150,1,Arequipa,Organismos Autónomos,Otro,1
HIST-1510,5,17,sector_publico,nula,Contador,114,1,Arequipa,Ministerios/Poder Ejecutivo,Postulante frecuente,1
HIST-1511,4,5,sector_publico,nula,Profesor,170,0,Piura,Otro,Otro,0
HIST-1512,2,6,sector_publico,media,Economista,81,1,Piura,Otro,Solo visualizador,0
HIST-1513,9,3,independiente,alta,Administrador,97,1,Callao,Ministerios/Poder Ejecutivo,Postulante frecuente,1
HIST-1514,7,15,sector_privado,media,Economista,99,0,Callao,Organismos Autónomos,Solo visualizador,0
HIST-1515,5,3,sector_privado,nula,Otro,167,1,Cusco,Gobierno Regional,Solo visualizador,1
HIST-1516,0,4,sector_privado,nula,Profesor,2,1,Otro,Otro,Otro,0
HIST-1517,2,13,sector_privado,media,Ingeniero,18,1,Cusco,Municipalidades,Postulante frecuente,0
HIST-1518,8,8,sector_privado,alta,Abogado,171,0,Otro,Organismos Autónomos,Solo visualizador,0
HIST-1519,9,0,sector_privado,nula,Contador,35,0,Arequipa,Gobierno Regional,Otro,0
HIST-1520,10,5,sector_publico,alta,Arquitecto,125,1,Otro,Otro,Otro,1
HIST-1521,1,15,sector_publico,alta,Contador,175,1,Otro,Organismos Autónomos,Finalista/Seleccionado,1
HIST-1522,1,8,sector_publico,alta,Ingeniero,96,1,Cusco,Gobierno Regional,Otro,0
HIST-1523,9,8,sector_publico,alta,Administrador,155,0,Cusco,Organismos Autónomos,Finalista/Seleccionado,1
HIST-1524,9,1,sector_publico,media,Ingeniero,41,1,Callao,Otro,Postulante frecuente,1
HIST-1525,10,18,independiente,media,Otro,7,0,Lima,Municipalidades,Solo visualizador,1
HIST-1526,4,1,independiente,nula,Economista,33,1,Piura,Organismos Autónomos,Otro,1
HIST-1527,6,8,sector_publico,nula,Profesor,131,0,Lima,Organismos Autónomos,Finalista/Seleccionado,1
HIST-1528,0,1,sector_privado,media,Medico,160,1,Lima,Municipalidades,Finalista/Seleccionado,0
HIST-1529,7,12,sector_publico,nula,Abogado,175,0,Arequipa,Otro,Finalista/Seleccionado,1
HIST-1530,10,18,independiente,nula,Otro,41,0,Piura,Municipalidades,Finalista/Seleccionado,0
HIST-1531,3,9,sector_publico,alta,Abogado,57,0,Callao,Otro,Finalista/Seleccionado,0
HIST-1532,4,9,independiente,nula,Otro,42,0,Arequipa,Organismos Autónomos,Finalista/Seleccionado,1
HIST-1533,4,17,sector_privado,alta,Administrador,172,1,Callao,Gobierno Regional,Otro,1
HIST-1534,10,14,sector_privado,media,Economista,130,0,Arequipa,Otro,Finalista/Seleccionado,1
HIST-1535,10,8,sector_publico,alta,Abogado,179,0,Callao,Gobierno Regional,Postulante frecuente,1
HIST-1536,2,14,sector_privado,media,Economista,37,0,Callao,Municipalidades,Postulante frecuente,0
HIST-1537,6,9,sector_publico,nula,Medico,9,1,Lima,Gobierno Regional,Finalista/Seleccionado,1
HIST-1538,8,7,sector_publico,media,Profesor,28,0,Cusco,Otro,Postulante frecuente,1
HIST-1539,2,4,sector_privado,media,Contador,155,1,Arequipa,Gobierno Regional,Finalista/Seleccionado,0
HIST-1540,5,10,sector_publico,nula,Administrador,34,0,Lima,Ministerios/Poder Ejecutivo,Solo visualizador,0
HIST-1541,4,9,sector_privado,media,Administrador,69,1,Lima,Organismos Autónomos,Solo visualizador,1
HIST-1542,9,12,sector_privado,media,Arquitecto,125,1,Callao,Organismos Autónomos,Otro,1
HIST-1543,2,9,sector_publico,alta,Administrador,180,0,Piura,Ministerios/Poder Ejecutivo,Finalista/Seleccionado,0
HIST-1544,10,10,sector_privado,alta,Arquitecto,33,1,Otro,Ministerios/Poder Ejecutivo,Finalista/Seleccionado,1
HIST-1545,6,12,sector_privado,nula,Ingeniero,85,1,Arequipa,Ministerios/Poder Ejecutivo,Otro,1
HIST-1546,7,7,sector_privado,media,Arquitecto,165,1,Arequipa,Gobierno Regional,Otro,1
HIST-1547,9,18,sector_privado,alta,Administrador,130,0,Lima,Ministerios/Poder Ejecutivo,Finalista/Seleccionado,1
HIST-1548,3,10,sector_publico,alta,Contador,43,0,Otro,Municipalidades,Otro,1
HIST-1549,5,3,sector_publico,alta,Abogado,59,0,Arequipa,Otro,Finalista/Seleccionado,1
HIST-1550,6,7,independiente,media,Abogado,24,1,Piura,Ministerios/Poder Ejecutivo,Solo visualizador,1
HIST-1551,6,4,independiente,nula,Economista,28,1,Lima,Municipalidades,Postulante frecuente,1
HIST-1552,2,2,sector_privado,nula,Abogado,128,1,Arequipa,Ministerios/Poder Ejecutivo,Finalista/Seleccionado,0
HIST-1553,10,19,independiente,alta,Economista,172,1,Piura,Otro,Otro,1
HIST-1554,8,16,sector_publico,nula,Medico,23,0,Cusco,Ministerios/Poder Ejecutivo,Postulante frecuente,1
HIST-1555,4,10,independiente,media,Medico,56,0,Lima,Municipalidades,Otro,1
HIST-1556,10,9,independiente,nula,Ingeniero,48,0,Piura,Ministerios/Poder Ejecutivo,Solo visualizador,0
HIST-1557,1,7,sector_privado,alta,Otro,79,1,Callao,Organismos Autónomos,Solo visualizador,0
HIST-1558,9,10,sector_publico,nula,Administrador,47,1,Otro,Ministerios/Poder Ejecutivo,Postulante frecuente,1
HIST-1559,10,4,independiente,nula,Arquitecto,100,0,Arequipa,Municipalidades,Postulante frecuente,0
HIST-1560,10,19,sector_publico,media,Otro,54,0,Piura,Gobierno Regional,Finalista/Seleccionado,0
HIST-1561,9,6,sector_publico,nula,Arquitecto,125,1,Arequipa,Gobierno Regional,Otro,1
HIST-1562,3,16,sector_publico,alta,Abogado,81,1,Arequipa,Gobierno Regional,Postulante frecuente,1
HIST-1563,5,8,sector_privado,media,Medico,154,0,Arequipa,Municipalidades,Solo visualizador,0
HIST-1564,2,1,sector_publico,media,Ingeniero,84,0,Otro,Otro,Solo visualizador,0
HIST-1565,7,13,sector_publico,nula,Otro,29,1,Callao,Organismos Autónomos,Otro,1
HIST-1566,1,19,sector_publico,nula,Contador,158,0,Callao,Otro,Postulante frecuente,0
HIST-1567,5,0,independiente,media,Contador,131,0,Otro,Otro,Otro,0
HIST-1568,3,20,sector_privado,nula,Profesor,140,1,Lima,Municipalidades,Postulante frecuente,1
HIST-1569,7,15,independiente,nula,Contador,138,1,Otro,Organismos Autónomos,Finalista/Seleccionado,1
HIST-1570,2,8,sector_privado,nula,Ingeniero,109,1,Piura,Ministerios/Poder Ejecutivo,Postulante frecuente,0
HIST-1571,5,20,independiente,media,Profesor,95,1,Cusco,Gobierno Regional,Solo visualizador,1
HIST-1572,3,4,sector_publico,media,Administrador,153,1,Otro,Gobierno Regional,Postulante frecuente,1
HIST-1573,9,10,sector_privado,media,Profesor,56,0,Callao,Gobierno Regional,Postulante frecuente,1
HIST-1574,4,5,sector_privado,nula,Otro,115,0,Callao,Otro,Finalista/Seleccionado,0
HIST-1575,2,17,independiente,alta,Otro,65,1,Piura,Gobierno Regional,Solo visualizador,0
HIST-1576,10,16,sector_publico,alta,Arquitecto,88,1,Piura,Ministerios/Poder Ejecutivo,Postulante frecuente,1
HIST-1577,10,13,sector_publico,nula,Ingeniero,136,0,Otro,Gobierno Regional,Finalista/Seleccionado,1
HIST-1578,5,3,independiente,media,Medico,153,0,Callao,Otro,Postulante frecuente,0
HIST-1579,2,13,independiente,nula,Abogado,128,1,Cusco,Otro,Postulante frecuente,0
HIST-1580,9,8,sector_publico,alta,Ingeniero,33,1,Cusco,Municipalidades,Finalista/Seleccionado,1
HIST-1581,5,12,independiente,media,Administrador,29,1,Otro,Otro,Finalista/Seleccionado,1
HIST-1582,1,1,sector_privado,nula,Profesor,110,1,Piura,Municipalidades,Postulante frecuente,0
HIST-1583,10,7,sector_privado,media,Contador,22,1,Arequipa,Gobierno Regional,Postulante frecuente,1
HIST-1584,1,8,sector_publico,nula,Medico,135,0,Lima,Ministerios/Poder Ejecutivo,Otro,0
HIST-1585,8,8,independiente,media,Contador,167,0,Callao,Organismos Autónomos,Finalista/Seleccionado,0
HIST-1586,5,5,sector_privado,alta,Arquitecto,126,0,Cusco,Otro,Finalista/Seleccionado,0
HIST-1587,7,3,sector_privado,media,Administrador,108,0,Otro,Organismos Autónomos,Postulante frecuente,0
HIST-1588,2,4,independiente,alta,Medico,81,1,Cusco,Ministerios/Poder Ejecutivo,Solo visualizador,0
HIST-1589,5,19,sector_publico,alta,Profesor,153,1,Piura,Otro,Finalista/Seleccionado,1
HIST-1590,7,20,sector_privado,media,Ingeniero,38,0,Lima,Ministerios/Poder Ejecutivo,Otro,0
HIST-1591,5,13,independiente,nula,Medico,25,0,Callao,Organismos Autónomos,Postulante frecuente,1
HIST-1592,8,10,sector_privado,alta,Otro,41,1,Piura,Ministerios/Poder Ejecutivo,Solo visualizador,1
HIST-1593,8,2,independiente,nula,Medico,44,1,Callao,Gobierno Regional,Finalista/Seleccionado,1
HIST-1594,2,9,independiente,alta,Otro,26,0,Otro,Gobierno Regional,Solo visualizador,0
HIST-1595,1,19,independiente,media,Abogado,173,1,Callao,Gobierno Regional,Otro,0
HIST-1596,0,5,sector_publico,alta,Arquitecto,42,1,Otro,Gobierno Regional,Finalista/Seleccionado,0
HIST-1597,0,7,sector_publico,nula,Arquitecto,179,0,Piura,Ministerios/Poder Ejecutivo,Otro,0
HIST-1598,2,17,sector_privado,media,Medico,26,1,Callao,Gobierno Regional,Otro,0
HIST-1599,0,14,independiente,nula,Medico,76,0,Lima,Organismos Autónomos,Otro,0
HIST-1600,3,0,independiente,media,Medico,176,1,Otro,Organismos Autónomos,Otro,1
HIST-1601,4,6,sector_publico,media,Administrador,116,0,Otro,Municipalidades,Solo visualizador,1
HIST-1602,6,19,independiente,alta,Administrador,22,0,Callao,Municipalidades,Otro,0
HIST-1603,3,18,sector_publico,nula,Profesor,102,1,Arequipa,Otro,Otro,1
HIST-1604,3,17,sector_publico,alta,Abogado,87,1,Otro,Otro,Otro,1
HIST-1605,0,11,sector_privado,nula,Arquitecto,54,1,Callao,Otro,Postulante frecuente,1
HIST-1606,8,13,independiente,nula,Ingeniero,42,0,Cusco,Otro,Finalista/Seleccionado,1
HIST-1607,9,17,independiente,alta,Abogado,95,0,Callao,Ministerios/Poder Ejecutivo,Solo visualizador,0
HIST-1608,7,4,independiente,media,Medico,158,1,Otro,Organismos Autónomos,Solo visualizador,1
HIST-1609,3,8,independiente,media,Otro,141,0,Cusco,Ministerios/Poder Ejecutivo,Otro,0
HIST-1610,8,5,independiente,alta,Profesor,79,0,Arequipa,Organismos Autónomos,Postulante frecuente,0
HIST-1611,7,2,independiente,alta,Administrador,88,1,Lima,Organismos Autónomos,Postulante frecuente,1
HIST-1612,0,1,sector_privado,media,Economista,73,0,Arequipa,Otro,Finalista/Seleccionado,0
HIST-1613,4,2,sector_publico,alta,Medico,0,1,Cusco,Gobierno Regional,Otro,1
HIST-1614,8,3,sector_publico,media,Contador,157,0,Arequipa,Ministerios/Poder Ejecutivo,Otro,0
HIST-1615,0,15,sector_privado,media,Administrador,66,1,Callao,Municipalidades,Otro,0
HIST-1616,6,13,sector_privado,alta,Administrador,31,1,Piura,Organismos Autónomos,Finalista/Seleccionado,1
HIST-1617,1,17,sector_privado,nula,Medico,73,1,Arequipa,Gobierno Regional,Solo visualizador,0
HIST-1618,1,4,sector_privado,nula,Abogado,138,1,Cusco,Otro,Solo visualizador,0
HIST-1619,8,17,sector_publico,media,Economista,25,1,Callao,Gobierno Regional,Finalista/Seleccionado,1
HIST-1620,1,6,sector_privado,nula,Contador,149,1,Lima,Ministerios/Poder Ejecutivo,Postulante frecuente,0
HIST-1621,10,5,sector_privado,media,Profesor,154,0,Callao,Organismos Autónomos,Otro,0
HIST-1622,7,3,sector_publico,media,Otro,103,1,Lima,Ministerios/Poder Ejecutivo,Otro,1
HIST-1623,3,0,independiente,alta,Ingeniero,113,0,Arequipa,Otro,Otro,0
HIST-1624,9,12,independiente,alta,Ingeniero,90,1,Lima,Ministerios/Poder Ejecutivo,Finalista/Seleccionado,1
HIST-1625,4,20,independiente,alta,Arquitecto,165,0,Arequipa,Gobierno Regional,Solo visualizador,0
HIST-1626,7,4,sector_privado,nula,Ingeniero,168,0,Piura,Gobierno Regional,Finalista/Seleccionado,0
HIST-1627,7,14,sector_privado,media,Medico,153,1,Callao,Ministerios/Poder Ejecutivo,Solo visualizador,1
HIST-1628,5,17,sector_privado,alta,Ingeniero,16,1,Otro,Gobierno Regional,Solo visualizador,1
HIST-1629,10,9,independiente,nula,Arquitecto,119,0,Piura,Otro,Finalista/Seleccionado,0
HIST-1630,2,3,independiente,alta,Administrador,17,1,Piura,Otro,Otro,0
HIST-1631,0,15,independiente,media,Profesor,166,1,Cusco,Municipalidades,Finalista/Seleccionado,0
HIST-1632,10,19,sector_publico,media,Contador,70,0,Otro,Municipalidades,Finalista/Seleccionado,1
HIST-1633,2,1,independiente,nula,Arquitecto,108,1,Arequipa,Ministerios/Poder Ejecutivo,Solo visualizador,0
HIST-1634,2,19,independiente,alta,Contador,110,0,Cusco,Ministerios/Poder Ejecutivo,Postulante frecuente,0
HIST-1635,2,2,independiente,alta,Administrador,148,0,Arequipa,Gobierno Regional,Solo visualizador,0
HIST-1636,8,20,independiente,media,Economista,175,1,Arequipa,Municipalidades,Finalista/Seleccionado,1
HIST-1637,0,0,independiente,nula,Economista,105,0,Callao,Organismos Autónomos,Otro,0
HIST-1638,3,0,sector_publico,media,Arquitecto,74,0,Lima,Municipalidades,Postulante frecuente,1
HIST-1639,4,6,sector_publico,nula,Otro,76,0,Cusco,Municipalidades,Finalista/Seleccionado,1
HIST-1640,10,19,sector_privado,media,Medico,22,1,Cusco,Municipalidades,Postulante frecuente,1
HIST-1641,7,5,independiente,nula,Abogado,92,1,Callao,Ministerios/Poder Ejecutivo,Finalista/Seleccionado,1
HIST-1642,5,17,sector_privado,nula,Administrador,54,1,Lima,Organismos Autónomos,Postulante frecuente,1
HIST-1643,0,6,independiente,media,Profesor,44,1,Arequipa,Ministerios/Poder Ejecutivo,Postulante frecuente,0
HIST-1644,4,3,sector_publico,nula,Medico,83,0,Piura,Ministerios/Poder Ejecutivo,Finalista/Seleccionado,0
HIST-1645,3,11,independiente,nula,Contador,110,0,Otro,Otro,Postulante frecuente,0
HIST-1646,2,15,sector_publico,media,Profesor,176,1,Otro,Otro,Solo visualizador,0
HIST-1647,3,3,independiente,nula,Profesor,87,0,Cusco,Organismos Autónomos,Finalista/Seleccionado,0
HIST-1648,6,16,sector_publico,nula,Abogado,35,0,Otro,Ministerios/Poder Ejecutivo,Solo visualizador,1
HIST-1649,4,11,independiente,alta,Abogado,17,0,Callao,Municipalidades,Solo visualizador,0
HIST-1650,4,4,independiente,nula,Contador,161,0,Lima,Otro,Otro,0
HIST-1651,4,10,sector_privado,nula,Otro,80,1,Callao,Organismos Autónomos,Postulante frecuente,1
HIST-1652,5,11,independiente,media,Profesor,175,0,Arequipa,Otro,Postulante frecuente,0
HIST-1653,0,15,independiente,nula,Ingeniero,140,1,Piura,Gobierno Regional,Otro,0
HIST-1654,9,11,sector_publico,alta,Administrador,1,1,Lima,Otro,Solo visualizador,1
HIST-1655,7,20,independiente,media,Arquitecto,131,1,Callao,Gobierno Regional,Solo visualizador,1
HIST-1656,5,11,sector_privado,media,Economista,149,1,Arequipa,Municipalidades,Solo visualizador,1
HIST-1657,8,4,independiente,alta,Arquitecto,35,0,Otro,Municipalidades,Otro,0
HIST-1658,8,6,sector_publico,media,Profesor,64,0,Lima,Municipalidades,Solo visualizador,1
HIST-1659,9,10,sector_publico,nula,Contador,33,1,Otro,Organismos Autónomos,Solo visualizador,1
HIST-1660,6,15,sector_publico,nula,Contador,169,0,Piura,Gobierno Regional,Solo visualizador,1
HIST-1661,8,0,sector_privado,nula,Profesor,158,1,Otro,Organismos Autónomos,Otro,1
HIST-1662,1,14,sector_privado,alta,Arquitecto,178,0,Cusco,Otro,Otro,0
HIST-1663,10,5,sector_privado,alta,Ingeniero,83,1,Arequipa,Gobierno Regional,Solo visualizador,1
HIST-1664,0,4,sector_publico,alta,Profesor,119,1,Cusco,Municipalidades,Otro,0
HIST-1665,3,13,sector_publico,media,Arquitecto,132,1,Arequipa,Ministerios/Poder Ejecutivo,Postulante frecuente,1
HIST-1666,9,13,sector_privado,media,Medico,87,1,Cusco,Otro,Postulante frecuente,1
HIST-1667,7,4,sector_privado,nula,Medico,11,0,Callao,Organismos Autónomos,Solo visualizador,1
HIST-1668,6,0,independiente,media,Administrador,43,0,Lima,Gobierno Regional,Finalista/Seleccionado,0
HIST-1669,9,12,independiente,nula,Otro,24,1,Lima,Organismos Autónomos,Postulante frecuente,1
HIST-1670,1,0,sector_privado,nula,Profesor,12,1,Piura,Otro,Otro,0
HIST-1671,3,3,sector_privado,alta,Ingeniero,10,0,Piura,Gobierno Regional,Otro,1
HIST-1672,5,11,sector_publico,alta,Contador,120,1,Otro,Gobierno Regional,Postulante frecuente,1
HIST-1673,6,5,independiente,media,Medico,164,0,Piura,Ministerios/Poder Ejecutivo,Solo visualizador,0
HIST-1674,10,16,independiente,media,Contador,180,0,Arequipa,Otro,Solo visualizador,1
HIST-1675,10,10,sector_privado,alta,Medico,172,0,Otro,Otro,Otro,0
HIST-1676,1,11,sector_publico,nula,Otro,162,1,Piura,Municipalidades,Finalista/Seleccionado,1
HIST-1677,9,0,sector_privado,alta,Medico,27,0,Callao,Ministerios/Poder Ejecutivo,Solo visualizador,0
HIST-1678,0,9,sector_privado,nula,Contador,174,1,Piura,Organismos Autónomos,Otro,0
HIST-1679,8,0,sector_publico,media,Contador,42,0,Lima,Gobierno Regional,Otro,1
HIST-1680,5,4,sector_publico,media,Economista,123,1,Otro,Organismos Autónomos,Otro,1
HIST-1681,6,20,sector_publico,nula,Abogado,133,1,Piura,Municipalidades,Solo visualizador,1
HIST-1682,4,17,independiente,alta,Contador,148,0,Lima,Organismos Autónomos,Finalista/Seleccionado,1
HIST-1683,8,8,sector_privado,alta,Abogado,106,1,Lima,Otro,Postulante frecuente,1
HIST-1684,3,17,sector_publico,media,Contador,63,1,Lima,Municipalidades,Finalista/Seleccionado,1
HIST-1685,5,0,sector_privado,media,Ingeniero,61,1,Cusco,Organismos Autónomos,Otro,1
HIST-1686,7,16,independiente,media,Abogado,22,1,Piura,Ministerios/Poder Ejecutivo,Finalista/Seleccionado,1
HIST-1687,0,16,sector_privado,media,Arquitecto,82,1,Lima,Gobierno Regional,Solo visualizador,0
HIST-1688,8,19,sector_privado,alta,Economista,127,0,Otro,Organismos Autónomos,Otro,0
HIST-1689,7,17,independiente,alta,Abogado,100,0,Callao,Organismos Autónomos,Otro,1
HIST-1690,4,4,sector_privado,alta,Profesor,58,1,Otro,Municipalidades,Finalista/Seleccionado,1
